,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value
49,4.799598607165005,4.586011530036111,4.69922661149311,4.434309526561901,5.048056238639762,4.9521993858611,3.874789080374179,4.796832020692969,4.62854887237792,4.960452782869421,4.098860264458077,3.7910675274261956,4.993440421969779,4.449269959137253,3.5464511824713325,4.265246836019682,3.026600818455657,3.4456226075476515,4.426374744939454,4.368944962473322,5.042207226394533,4.748689119384437,3.5700862833922153,4.922397939779658,3.90744695994647,4.251136267238705,4.212701665643374,4.265383470166523,3.022637372484766,3.8247439006318205,3.5292123283354124,4.9929962282795595,4.984704529488619,4.995168285772211
50,4.388213290346177,4.748403543059619,5.24756626805057,4.019672199296428,5.081200505503725,4.455383545866816,3.1018863894044166,4.65192348079738,4.982438232186029,4.985599885020839,3.949845811224226,4.0764495414425195,4.9794320974169555,4.422235792109127,4.286205834514007,3.747630852707717,2.6977409220972617,4.031232653430166,4.31934549988148,3.7878238998070914,5.306642420470243,3.0400694679888742,3.0909016989928677,4.394784250877569,4.9763481310088995,4.909361074774637,4.975030773108972,4.698979763546551,3.4409242425039217,4.135682216786534,2.0793013635198037,2.647295672092467,3.6359552718520916,4.344519856518994
51,4.326598009859778,3.8703311023225337,4.206837702445793,3.527070662260628,4.30481542858062,4.268338620134873,2.6513570419454293,4.182350974064835,4.020348731941574,3.9646204325364782,3.420996037673028,3.7211430961613603,4.965956213433783,4.0070749951374784,3.3170360376369987,4.130251530003206,2.2124506773413346,3.3024904084012454,4.117603599237955,3.368026628036197,4.1193927006435755,3.991968005405503,3.453078833863896,3.929698100392292,3.979311226403342,3.983163790622418,3.0319279435652255,3.9876238990501527,3.637201122076184,3.420386504143354,3.1333995944571504,3.3718469378226157,3.686128666516597,4.706434347957393
52,3.942153240148938,4.128323121633179,3.909005869610498,2.8549112307350586,4.817968310863266,3.9177107299937846,3.42420490880479,3.820549429689753,3.997005395898042,4.949211262509026,2.8313960456543197,3.5896778631886757,3.0148860486940023,3.36699096667033,4.0961724205713095,2.951228412608792,2.4394426066231714,3.3580450523026073,2.61113090970643,4.5381541830039085,5.032455035778361,3.9410699609114115,2.533454787095916,4.457867962914503,3.6296625773188755,3.4629611215102796,4.965474790709386,3.035719120534543,2.8045849416329665,4.993619961711172,2.6284275555271406,3.999375968826723,4.987267202415743,2.181877359446226
53,4.773052519884107,4.976431135754178,5.031647863877176,4.279275313111763,5.005133081776792,4.6573412843356214,3.682228854700119,4.832255098668417,4.9379727355785805,4.989662847072918,4.389802543305809,4.132537247074466,4.999243872309822,4.365811885846532,3.777223000854436,4.638631269011356,2.816166012583269,3.448576590820202,4.306383804046691,3.8773603628341746,4.999013507338642,4.136434714082067,3.988627346779668,4.811645512438853,4.423068787812516,4.955685779385619,4.491187166763348,4.9889280304964085,3.6307678607227363,4.027912049975456,2.0065776682018335,3.7184451578292665,3.7823622781964454,4.996164751077275
54,5.1273122970341625,4.811997317219966,4.970207785298059,3.743452083882159,5.027833876290892,4.875913534944272,3.418398517233789,4.772350842799425,4.982199962502493,5.004852639472673,4.226606728463264,4.949830477820348,5.2060500172317585,5.303110724984991,4.003443281546414,4.997486650286941,3.0090455879780804,4.208252120265057,4.324563473986125,4.322918832692107,4.77873759196949,4.993216315918918,3.9943999366805873,5.032426423133652,4.806826975826247,4.830771482253247,4.441184098596938,4.979638195735341,4.5740817670826805,4.149398076824925,3.4275228889181464,3.7061366604034474,4.673078435286653,4.678044894371103
55,3.2629362292047666,3.4799857475879277,2.9541973660830942,2.073096462972154,3.7675952443020226,3.465052071422636,2.780606944171166,2.9879058733379926,3.0660981895281143,3.9864409498241757,2.6386766724992237,3.3431989721812623,3.1340670432479367,3.7239767236572554,3.002897679143473,2.8397773328140268,1.4470797264621025,3.1657816515679937,2.029887868644267,4.980033902986734,4.984695150510711,3.9868972958457105,2.5066492324924723,3.708578703075484,2.9021337712605693,2.8432233812026437,3.589965526329903,2.5213765893181965,2.480004236523193,3.9983145924956163,3.984491521324643,4.081427735087237,3.329248721520512,2.7209770372292015
56,4.780850635217251,4.751359477161119,4.604382901759705,3.4283244587911597,5.085067246715759,4.822633453921305,3.3164560315434093,4.536269479086209,4.930787963078319,5.113372722478208,3.6599030235680265,4.94879138777563,4.872073834179234,4.9904708649912894,4.680171962537515,4.029002281110619,2.8719069761352176,4.985589425065965,3.8322001243090167,4.877274361680705,5.00311608458508,4.785355326246187,3.1205710587045816,4.979354250923685,4.9002037761040524,4.517865989545496,4.992978333361978,4.4163503685284295,4.300744837801063,4.653199475350227,3.6718689876253934,3.496179506131246,4.602126659619527,3.713295121816655
57,2.588861204645815,3.7508358861089475,2.7075647790213573,1.988545751478465,3.4138164869213026,3.0786225038966206,2.5559157019980954,2.798072942799529,2.9519190413833094,3.6580312077081314,2.2741347605113638,2.6710934031882068,3.2366502303950404,2.013978099183545,3.6432049345705924,2.0445198608102957,1.038421678830751,2.517871660685742,2.3237342821771096,4.986974849024708,4.962055606639907,2.546742288469623,2.9978679625040203,3.0735175051152814,2.6564982850053505,3.017115109623384,3.5383824302723696,2.2548539756111627,2.077950711654721,4.972617659533141,2.479921705605578,3.623034957661196,1.0243037320319879,3.064952359742508
58,3.848441224880975,4.098820581962283,4.009371630872726,3.028849369748851,3.7928621101726447,4.229415006741037,2.689737720298564,3.9518459089617624,3.852239796066017,3.9405008060610425,3.6113612857537785,3.874078239012517,4.824050929916078,4.967636147001124,3.128241956487987,4.058307800126936,3.01130637167894,3.388797815866444,4.200274206523022,4.984249964028663,5.041664021630623,4.182753330294546,4.176436894580123,3.8873133685261614,3.6864966806625996,3.8026551510895876,3.7111742027645485,3.8020069349963213,3.9893273621428222,3.322307784581911,4.313854996643795,4.9882253360218884,3.018946981880185,4.992128374258979
59,4.626021755743234,4.586409652192232,4.197277949007717,3.0363177251798987,4.774737916267131,4.706444778955048,2.8361145057588226,4.411294289699106,4.26577528944882,4.640726098037856,3.7044944945029483,4.457711619242051,4.936772839817987,4.989818571501766,3.8301650286288047,4.973996016767198,2.9073575622113443,3.8972840287441612,4.421528300263553,4.020560270494274,4.999214472137115,4.948198888100881,4.135588238998524,4.426887024011468,4.519142831359434,4.2877896571771865,3.89169988385511,3.907199772914204,4.461157971206186,4.971220390361407,4.983044608116907,4.989398692457024,4.936355125002076,5.000448970134164
60,3.7409859473065015,3.2385429990945904,3.8117498617020287,2.92527677924058,4.099294169717612,3.7405543103808254,2.8692090727312225,3.4059269390555094,3.458334756318726,3.9721693888327683,3.4143028316393664,3.2950529801259236,3.861328086103187,4.983327600717964,1.905778600480872,3.833688852809569,2.2815421445465356,2.7964293144945005,3.725821704434834,3.4804035021662414,4.5486177319775924,3.7363526490886962,2.5744919112089915,3.8402172497741405,3.3380480825538204,3.236309258402435,2.87141089306449,3.3489392552512647,2.0282793163194106,2.6908818727380295,4.97864733775679,4.002126600718092,4.972269141056828,4.981042321222278
61,2.8563038371874034,2.4730525691068843,3.0401645249479405,1.8262995107707782,2.810888856361107,2.6261972941869316,1.268140507889184,2.488900320713812,2.5228897307111273,2.752768989399134,2.8202397480748655,2.961240397101736,3.0666313409757495,4.963052900054469,1.1948643150682643,3.0544256549054736,1.3217254546979604,2.9397910062557213,2.419856896026447,2.4020892858321234,3.9811097622273293,2.5669000691083843,1.515725394670266,2.532029307301691,3.3842357943707206,2.750610631277198,2.408061147853537,2.807384377224505,2.165091473411176,1.0148130336807568,3.9812468728396437,2.016780636298934,2.9874044913960733,3.0029068964718757
62,4.4359166122708045,3.866467238047913,4.331231895351696,2.876302675758686,4.374356641261061,4.554173241110534,2.44134730976793,4.244500962813745,4.018085502149808,4.2524305621064125,3.0795545574688066,4.310075235545693,4.757004878518109,4.989675924504508,3.8123189763813805,4.195074316630322,3.5859385015456193,3.7311046963972108,4.490003566877299,4.989468291567804,4.626942251539503,4.791105121140674,4.160748635101924,4.07452009150296,4.076001436480595,3.6011149938132445,3.8020789412860907,3.5834681678336078,4.979123148290827,4.177297975160162,4.987883005057382,4.9955083911098965,4.99045586733819,4.193127405080957
63,4.353801466759685,4.240961764482125,4.381926439338501,3.667643616971229,4.181119368068078,4.098052953707945,3.532656668707751,4.390002328874288,4.0734574475048,4.0814002303479855,4.228923269409298,3.7087230121502275,4.515775378315903,4.965217675995662,2.5671228871176233,4.971545460960244,2.5894789632810515,2.703125175985013,3.7000549876117454,2.9712335435722865,5.129410350981859,4.464415892726589,4.023983787139794,4.652627357991839,4.006172395602125,4.198084505185501,3.9531011697889564,4.369844052291836,3.685219475105949,2.0023546130898167,2.02312343484112,4.978953201553837,4.00582534401156,4.999860774041809
64,4.589374373501723,3.5321423208865914,3.9222468967756656,3.476534446836486,3.905867008093952,3.8664912770947466,3.2181779009579135,4.148243215820784,3.609368358295488,3.5885432326606437,3.811539589873053,3.564466302556374,4.014389621336231,4.771560002059934,1.9709857171399907,4.961560483789551,2.2605697055409513,2.5013610339684273,3.207529943294965,2.0126221408432756,3.9983601898461463,4.965192543283544,3.348940047479434,4.529756751164958,3.7057471771819914,3.581487060381334,3.1146558358785326,3.975287334534783,3.5747678309189492,1.0279651129041452,2.006913972206703,4.4586552671481146,4.987636145368578,4.002092124852937
65,2.3846243678408596,2.263720811834128,2.63189601922194,2.518842113441426,2.539574444844193,2.628182033685421,1.718512463840116,2.827789515501753,2.320395888209691,2.3129462725927006,2.1226440144662564,1.7851847585817238,2.5362622172539515,2.925190443837251,1.5131076502579601,2.551156750257193,2.9683941430832226,1.8416669359830466,2.857526247528365,2.010605672260653,2.983325497645808,2.6305398872750962,2.3750114758003584,2.374458435520751,2.1627916329031787,2.0830847575488263,2.333076771627246,2.2984406805953284,2.5529505721216244,1.012647794225122,1.8242265932616533,3.984418031815475,2.9978614095106413,3.155538919254584
66,2.9881434545691605,3.1594849481116336,3.54767771608314,3.115646175366685,3.2954831924834007,3.669751220204307,2.44989794209079,3.3328820583679577,3.4544329996014826,3.554412066120246,2.619538823504155,2.761134982791903,3.5546561464224258,3.118265183589436,2.7999865326229854,2.559215896346558,3.9701578313058365,2.4912214434926816,4.001963021865143,4.969916855657134,3.0065281876119094,3.1866377256671288,3.4686596872446036,2.994528561053516,2.0531260687290884,2.8003913031991767,3.023384667047282,3.2155078971058764,3.008494165064553,3.563115296297865,3.29456333670023,3.928755168920179,2.9576708827558353,3.9864115781467535
67,3.5374934112881777,2.8899605464588336,3.1274171316127317,2.437792249355981,3.8837575630798415,3.1049196805245796,3.2317183934010187,3.2681881611090526,2.7577809000580964,3.3729041712003975,2.7160329567475388,2.6039992091699795,3.145016430021833,3.6177958358263123,2.0313743973711738,3.716904577639564,1.0193752220690895,1.7261345744991847,2.51188947315371,2.0161446191012495,4.985498669449383,3.781927624560103,2.564221917434598,4.08838500807386,3.2350473651009413,2.670924314795866,2.895461122324255,2.368078107879819,2.0097990636999934,1.926167741801956,2.522414240383836,4.975453109744416,4.965326764222663,3.991215969521805
68,2.2900727352802273,2.5010105823863324,1.9793749042904343,0.8333523840844757,2.378761970334901,2.3542897690279228,2.0145132324259625,1.846217512817435,2.0440803060118857,2.857828771619604,1.1673647474500943,2.2583976438894635,2.1103216210018165,1.0022043571538264,3.174718963408104,1.3089778909067797,1.012318142666267,1.0178279046716088,1.842822081828155,4.971921394365736,2.7909052744691474,2.453563929069177,2.942208044491556,2.4572628176087146,1.2836755347516597,1.6513254214157427,2.6257351725934632,1.0651327885173651,1.9041220990247878,4.963362101518695,2.6773400647330097,2.9928493482886434,1.9003845212228845,1.0123153290830549
69,3.7138702126228145,3.874216880402665,3.8220802804409066,3.4504811890812723,4.0172848755834325,4.445022091532311,1.562864997303235,4.1151807440871115,4.109868475283362,4.178854462820992,2.5199568431666655,3.7085965681903144,3.694033081187561,3.758222007935326,4.212979809414178,2.5252204728627814,4.9615218086166815,4.965128049723836,3.9919421951035923,4.9828030408743365,2.9997791399368245,4.002111916499735,2.58989863152466,3.0585963960677724,3.4980397775637893,3.345637442628464,4.265711580747343,3.51261494381804,4.656143614192889,4.40382211134966,3.799926480095188,3.3034919123054225,3.918140930123726,2.0249282541440996
70,4.059879598979057,4.492925510887356,3.8514357296801407,3.347890736080396,4.204087323545133,4.5370133003389945,2.295160559924397,4.261199908627515,4.212670706295753,4.055234845586201,3.218148876722797,3.839436804355606,5.187236819765626,3.607831429207745,4.286265776763545,3.795029572915424,3.015596462267085,3.978549227602888,4.955302287520173,4.013464580364882,4.004490885005534,3.7961370457231247,3.8821263518609994,3.64743237882114,4.189615153234361,4.1854062937250776,3.531581724359783,3.7388464437469295,4.046943352270179,4.973636446983926,3.998282701242647,3.9901189661984784,3.0133678456640887,4.995151906071138
71,4.260298191114845,4.047995771746004,4.16933902617113,3.1059988191326724,4.449551893190107,3.9435205665668542,2.362779436235853,4.1387923049769855,4.0447412832906995,4.016377205058272,3.3460570056535617,3.9521595172549193,4.458850755758727,4.526577128958374,3.5068211500381032,4.028572526740208,2.0006584379689456,3.9988659046513644,3.7085635970143085,2.6298279162533045,4.8500131523437515,3.6102941366255217,2.7480974407565593,3.9939926272057753,4.943907399541917,4.184562777239319,3.836856998195991,3.9033904105029626,3.7662955326822782,3.0034762113731253,2.7142107475208848,3.0000306209853354,3.878534080051435,3.9951134761589393
72,2.475413848153262,2.9418449664088775,2.8889395737728254,2.3575655320795152,3.277778128090242,3.276498573630124,1.7194686804437258,2.9368114325076973,3.205697108943735,3.4732306071735106,1.6985417263354141,2.6984760530855736,2.5538478921776866,1.9977307239498852,3.508244467532326,2.0764134210241956,3.9558173821738536,3.0006480758189253,3.0186583722522564,3.999504292491411,2.004109235558878,2.890176918982105,2.6706095031165855,2.405887467511023,2.0313031175126475,2.5128264129679767,3.0916492238219266,2.6303462836637435,3.534396930364003,4.9631601382601405,2.5579784659762828,2.743182011634185,3.1139694693526545,2.2734136582541753
73,1.3410576486729808,1.8400650625329644,1.214725725636979,1.1197538118771722,1.5185220573189013,1.7154366383079929,0.8843167049258356,1.5102948594423975,1.2265739341008173,1.532550023557736,1.5626358448871605,1.2730774273101604,1.929631256392486,2.3417697325508366,0.9134596433194958,1.5997108675779987,0.9871409523327797,1.6085418202455255,1.7608327134701254,2.0142412306137345,2.9762021457736774,1.640240282958158,1.4335112730274697,1.3674888839169643,1.6205545277951077,1.4627387687649231,1.4360356469267443,1.0874857187588989,1.0087825745626302,1.3001051643567805,2.9768435045025248,2.9895855272461263,1.0167713432433367,2.5403896745626273
74,3.3835180342430444,3.5191863064576987,2.892858916311159,2.227942246193852,3.2865565619390305,3.4144134560277024,2.9937809424518123,3.0659323061267947,2.8558359600054932,3.456513872630106,2.7013205270570855,2.8754443726294903,3.7814563415074134,3.108896669071598,2.9345582375999433,2.763396616637139,1.0318607512599787,1.9933984823720916,2.9827016855408943,4.971634977223943,4.994679009804326,3.609219988519091,3.426234143042359,3.740026515282787,2.6990485403807107,2.7598420041465843,3.224092388346036,2.213248366763656,2.0087254963118815,3.4534020017096334,3.6465386142443283,4.97872440608996,2.549725362930581,3.5727302639961604
75,4.20046546773106,3.7302700156266115,4.037662566964074,2.8510489416570453,3.8590100219070727,4.443053624988778,1.9217084961136708,4.125217329761021,3.7665860986684314,3.7875078121993555,2.7788587617635216,3.9131191376554053,4.751135728020846,4.35645341217444,3.812457635546145,3.7529783904852967,3.9948234897315227,3.423966288230674,4.979607008292998,4.993151897996712,3.8854318340240765,4.374273248183289,4.376707057039044,3.499715733721479,3.7010411170810973,3.3436815523370527,3.448825443373555,3.2619659681807964,4.980512656295208,4.181901581873857,4.984544248783976,4.9930498041810125,4.308596299628935,4.00658158602102
76,3.1781352743529,2.8307655101355595,3.7779911522235077,3.3476264779628533,3.482564436947856,3.5872250978785627,2.2653791623582924,3.5971113169015734,3.4117429439454283,3.2123366983954016,2.858935569406038,2.7265493631576425,3.7689654893475635,3.9558346453850803,2.082006883243346,3.477269352601,3.9704917145164527,2.5632540303713864,4.246182376767001,2.903133835699165,3.112902291503971,3.265401614804165,3.1902148726264317,3.067093647350282,2.7706380575967255,2.9679840235788117,2.5482723599102672,3.5497125669795357,3.3583258784435146,2.012146225735201,2.995206725255632,3.9998777914355443,3.9886647861409967,4.976680373949607
77,3.7113719343251312,3.17646193042948,4.03609967198207,2.816258387366983,3.2170092675499853,3.6420258236639254,2.646738984237937,3.490290476094621,3.2209548748896766,3.3106866565622775,3.0017845708432054,2.859299093214077,4.411809052888673,3.659909275019138,2.4282564515834926,3.3765917481305663,2.998621419268096,1.0302348727624686,4.966276827868019,4.97829828549756,3.9910366123995575,3.174790160982033,4.797291255052695,3.3799024539568805,2.4893813002930725,2.9283050396938894,2.655032157558969,3.0250586156501234,2.938819112580421,3.006218807268242,3.9905080297763327,5.000489241057923,3.293875007018641,4.990111803987404
78,2.7076386916020736,2.5363780742327937,2.8263536681950625,1.7588262144263327,3.0133700562136307,2.446873789880314,1.902329832947055,2.7407441795951053,2.468569288277406,2.6315500163617855,1.9749098278679016,2.503677832987186,2.839756723634887,2.7107591108815594,2.485430300528158,2.8079057792165143,1.0093161946592675,2.004171507677348,1.9678980321392359,2.005995813076523,3.969425561973085,2.5425816757750477,2.441554263190294,2.8551837493886922,3.108433327175066,2.569489200725852,2.689420180695966,2.316318419762356,2.970614324310179,2.0553957513022385,1.0096956890055415,2.881001957190984,2.5383974897869868,2.615042247676666
79,3.9404461233027686,3.9556267438994,4.496848278762187,3.8645119867046938,4.079819160244551,4.258822328919561,2.71230857856004,4.125267993158391,4.143210557621627,4.221463076943822,3.4177077736889903,3.2201236854342006,4.397139865109903,3.857948734520684,3.1720674985373885,3.1516426224486396,3.975870037903209,2.839392963159181,4.965069611321777,4.982778904117735,3.987241525709956,3.2624495763109382,3.7533620478469794,3.5811974508346407,3.1580936936219715,3.69822422220416,3.6877695066579332,3.899115917430264,3.019752677634166,3.712634911951,3.599229912553952,4.007880449010397,3.539227095675779,4.548808245023602
80,3.672967262357944,2.5420729536562625,4.095374708522419,3.2956188883322954,3.214585239783867,3.5083884349639645,2.127387945316668,4.066016002481027,3.2755435430298823,2.7117149429095457,2.270407267853748,2.4635872151215947,3.664133046059336,2.7875417996188223,2.649583080626246,3.8357442182671235,4.967420118626208,1.026969642297006,4.973866308354584,2.02096384543659,2.0032181882134763,3.458458273479444,4.707445692926871,3.105436774620862,2.593362674612946,2.62044618925502,2.6022971769691337,3.198583719272294,4.973343604517193,1.915888684011378,1.0184090312194423,4.979505185550651,4.983616893187875,4.000713161698725
81,4.160888614614739,3.1929429644277545,4.370686572946705,2.5245725472774887,4.42819473471144,3.96586748965035,1.9027746264370833,3.805278307733096,4.0339730759703025,4.135823252749871,2.3355080678927016,4.324962212750005,3.98863412999239,4.093555269246846,4.1130561471208855,3.4375730254320302,3.0091370448753367,3.990167351156136,3.4876675317831496,3.9783468272057223,3.3257979786318295,3.8978501658687335,2.8767437730779704,3.6132559889460105,4.141974249881997,3.443985713186894,3.555545103861352,3.650349386545546,4.965731391350701,4.307922467686754,3.2817816787585925,2.0272608481562897,4.972423147457588,2.5374586387430638
82,3.952040061974221,4.143709003795721,3.7695371568335605,3.308837060104651,4.4174327408080085,3.989269310437369,2.801665968866242,4.026568921108859,3.9131826392925304,4.17790416383569,3.449300888842827,3.633511384712431,4.068475894895305,4.234831589204516,3.2486278983596066,3.869620388443765,2.0000112788196707,3.984358636713471,3.0307542907438085,3.0102227473443115,4.979575451013399,3.9856421826005195,2.516521292426459,4.076799862623099,4.257618075555486,3.984854844473015,3.8904020465570492,3.7614446405177815,3.201297505790459,3.158295229206407,2.6404280012112675,3.6172702603516576,3.6487193208744753,3.896044654374478
83,3.866271212568845,4.246189518692624,3.5510103444242396,3.320674552771899,4.428816854004371,4.599725990690905,2.4552296917114527,4.200022202690521,3.9930874550457336,4.180850756493001,3.3074976930686777,3.932650171188039,4.720371386430159,4.894203403598071,3.612082736411026,3.978120186714325,3.145271177688356,4.962387108392614,4.003191811365283,4.007190299925235,4.99997522753715,4.672628327969563,2.9209955805612062,3.913431211974569,4.300989937641107,3.8474664617048746,3.734899536330079,3.608572381040545,4.001126723093396,3.84147152351738,4.984776712185531,4.981990699312171,4.000519655208011,4.98829563757552
84,3.3503588270733693,2.7702328855005223,3.031738497134295,2.0459583916386013,3.114338786367537,3.8091847843769617,0.8650009859955476,3.241753777860551,3.1683592828302256,3.012722114832919,1.8225504461231423,3.6935379508258017,3.871971045266056,3.7811403014172984,3.5142184778589685,2.9860881026299255,3.813936920921685,3.9808338500495206,3.9974173185580235,3.9895526527086895,2.0261768391034054,3.9759317478337204,3.0163614294382532,2.5063605181613364,3.168578796798868,2.58780301509326,2.520959062887703,2.707972883321388,4.973352222857648,3.9622822623799157,4.978710259778255,3.118841987741842,3.9912001918258455,2.734111818339121
85,3.451174387061507,3.256639808908329,3.4274610173925337,2.757011952512306,3.1585162399610938,3.6509182891884993,2.550603623139974,3.4188962677393158,3.122292691690671,3.309418463652835,2.673905247216244,2.854709690090285,3.901193606065133,3.3604651964955594,2.8097386140464042,2.883127457920102,2.956176750282175,2.001752814609759,3.982482044783213,4.971010117873312,3.908706506367947,3.5993944377276548,3.937733555725453,3.3667297778057477,2.467676143861069,2.708728058720266,3.0907799617482006,2.7194122886913883,3.068912746787324,3.010220173316538,3.5517946606741537,4.9855898555629,3.077578970920121,3.769865011384701
86,3.740785495215897,4.084782246233876,4.367056207729147,4.1244445023906104,4.479185647389615,4.203770950048335,2.9575686421868177,4.420413107973515,4.544090508037276,4.122758072546512,3.3513180722968414,3.5282983593240083,4.609590745211969,3.4985270428490822,3.81411912316638,3.7013072714420927,3.3030113745123684,3.9685253770940765,3.9841990853912215,2.9922272131953322,3.902991961828765,3.453492908896668,3.14167168111152,3.936287096780635,4.025656100369204,4.286338015740279,3.7921496311379386,4.600634418049999,3.9887348378968532,3.2674384706422055,1.031062952808184,3.001847082536705,3.0014481743414363,4.977667692703613
87,2.955511395331069,3.241894722102704,3.495237531699394,2.828274068577116,3.9586889174784763,3.133576373832215,3.8021466699858877,3.1930093939140063,3.3395084924959453,3.9167821980985864,2.782621360205155,2.679990348550076,3.060207154251725,2.8513848328594906,2.7226762794247166,2.898507797335383,1.501764705944974,1.9780919083833741,2.029113770739458,3.9691267177907315,4.984069452158617,3.228952431667404,2.854493290333563,4.069336950547966,2.51646931483112,3.006549503250657,3.541281632471316,3.120667360817482,2.0395915451013114,2.999317888969558,1.0237871891339836,3.995485549581203,2.9874111850598797,3.9747503288141313
88,3.7069922703384357,3.5124339085359795,3.4302400427954134,2.2794619527328317,3.8073150111902763,3.875914917111962,1.982353913012996,3.610835439530479,3.202893663529847,3.568265987543847,2.7641992491265492,3.6023544946653905,4.233617391897976,4.619431333012495,3.0939876401795763,3.794184298358607,2.478898969674038,3.420339913487258,3.7697747809901423,4.009691398839297,4.9790623295232015,4.106871530766534,3.4503198242113933,3.463636047337304,3.8839221221551243,3.1743775452944747,3.2170093016866033,2.787346665928139,3.9834660961466906,3.4683344164242467,4.974547325898021,4.991853244269327,4.000933167000856,4.15989106243231
89,3.9775105393431076,3.4148306070588483,3.5234026888941536,2.3386545129842795,4.046329687027896,3.729706137552779,2.778931810970205,3.50607923544087,3.1648887043232388,4.1042213226039435,2.485064997016449,3.3230622484019094,3.168651276789562,3.7638434543055315,3.293513847308523,2.907681234699293,2.2526544189933473,2.6458461006294622,2.842453423099271,4.98174317850164,4.980505629857844,4.2606802288128245,2.978265825920314,3.996867710457373,3.1741498693853387,2.6592717814363604,4.01910234296034,2.2765495344084226,3.0063510162314415,3.7770875759788884,3.9933065174459674,4.986602972241048,4.9748615192087815,2.024600039524839
90,3.142224303515438,2.427526931368109,3.1720587868836554,2.0874547009194737,3.269597015468055,2.8420630545120535,1.81736222684645,3.1487621178212737,2.7994399842214195,2.829110958478348,1.7624062353435839,2.7739374650762016,2.789554866671816,2.7084174183723353,2.917400162197636,2.9532372241109877,2.3239831631122816,2.2692353622969086,2.4575379738253638,2.0048932201124527,2.9885400514221256,3.154957812258262,2.6252530252794855,2.999170091018677,3.099652342102237,2.4607851222550705,2.8865146144548715,2.5005658495922596,3.967958939201064,2.3419127516712748,1.0146689112735898,2.9953289790306012,3.982117997588985,2.007620872631774
91,3.5867981589733557,2.8939333721151494,3.136910824116266,1.989010624132859,3.64479603291512,3.4684517440192564,2.0998618407899823,3.1590057597016648,2.9536844433019716,3.587637559962099,1.9819365065424088,3.197319111290928,2.986231354201287,3.27284932984154,3.206005303810472,2.837884334195275,2.568058182235977,2.639920244694569,2.992982045628841,3.995467453643891,3.4596545906597096,3.9230458004324444,2.7691309051905337,3.34694723689546,2.90227448659449,2.3886098870910257,3.205927704567232,2.146375366306858,3.3577073076586834,3.9874949009564555,3.9882381444695327,3.9904740163101255,4.971766208930423,2.014894793526892
92,2.416330925761694,3.31521840933678,2.96749570268222,2.777890101015867,3.14292075901748,2.796910127012351,3.0310946678346493,2.9778726538001457,2.892921554407073,3.0371272493610735,2.963187629381518,2.1116511336430377,3.4808884821077064,2.731369859938641,2.122178512933464,2.870311379800943,1.1299928493643745,1.7957581120500865,2.561211410175752,2.9944659120167847,4.969633435121236,2.3226600857526534,2.9791684098750677,3.2451681285824003,2.615169777807282,3.1447728466750045,2.865667486345318,2.985099179021363,1.6337515017030753,2.0717099566753654,1.0160368026348325,3.991180873870229,1.0213448120698516,4.974208936856353
93,3.028061078446208,2.938187006584613,3.273920981037997,2.5819555374889993,3.9626127723552598,3.1134983050938527,2.515317997969604,3.1555262339194954,3.1839287838656243,3.5206875363014483,2.5103398903363345,2.7670038144716074,3.1456200526368296,3.2587387853908547,2.547926055138535,3.210322026401059,1.748402325971559,2.7743942211558634,2.6660902427599953,2.015516717790837,3.9848974508167423,2.9285297825909824,2.01286100520744,3.3465427463279993,3.314985310407482,3.047736239849002,2.819371823838051,2.953797862244189,2.385900002535437,2.9829438877736623,2.290375244339821,2.930590952471405,3.981154840579826,3.981074074804263
94,2.327859496323434,2.4429976546027157,1.9824827740784294,1.6343434208038072,2.0170057075570917,2.8467152395232183,1.4944983651798087,2.329406212113263,1.9083208240888807,2.128284931876712,2.146640870526376,2.213895456278477,3.3474818409432254,3.5169734574276617,1.569005435068682,2.543496278061716,2.0720157302399,1.9634509607681454,3.273761854655749,3.989721224898269,3.5879153309842016,3.1207623715648247,3.088172599375415,2.2510989222701445,1.939473629773912,1.8671120484834192,1.7876565523274386,1.6637842364884332,2.296338174937583,2.013870748282214,4.969826721500702,4.979164819399135,2.0128465124054684,3.9894640371366807
95,3.9036455129868854,3.7775731804350707,3.0053406397498574,2.605789453309333,3.6065202126325713,4.223596752158007,2.7088171050159406,3.661100943491995,3.4990083665432614,3.8262855016002892,2.5073772790526054,3.628871482839612,3.9008467069762034,2.9520425319656822,3.9229341583848574,3.390919728609988,3.167399220576874,3.0377044839732124,3.6243126550668503,4.991009425184633,3.022856702646635,4.964684947414223,3.9693885988481292,3.8279094876535344,2.641236133383233,2.9231606653687776,3.3433356735676023,2.7612488388459018,4.06541207426199,4.9776579804282095,3.99725684366406,4.984446093358007,4.000805265138516,3.0029009581024804
96,1.1581483198476932,1.377080105387029,1.3564310350068816,1.731616397327869,1.216992654969173,1.7232413033174458,1.5983776382334813,1.650011280257734,1.5070914360670535,1.0997999479319975,1.416605461695574,0.9222833153973604,2.245029739285147,1.1647898864159762,0.8825865888032695,1.9317476774324915,1.9071055471151925,0.45343295008327283,2.4895204563513897,1.2540149070902644,1.0279693315611411,1.6754881121974676,2.4692364804657387,1.523573433711281,0.6314177999982225,1.3305200958956045,0.595335140298338,1.663230619469756,1.4789377993444544,0.9974096252103241,1.0074185978592036,2.9769196269298774,1.0044776778893043,3.963264703345616
